date,store_ref,product_ref,quantity_sold
2025-01-10,S1,P4,23
2025-01-10,S1,P5,52
2025-01-10,S1,P6,61
2025-01-10,S1,P7,74
2025-01-10,S1,P8,10
2025-01-10,S1,P9,27
2025-01-10,S1,P10,7
2025-01-10,S2,P1,22
2025-01-10,S2,P2,36
2025-01-10,S2,P3,7
2025-01-10,S2,P4,16
2025-01-10,S2,P5,58
2025-01-10,S2,P6,45
2025-01-10,S2,P7,26
2025-01-10,S2,P8,49
2025-01-10,S2,P9,74
2025-01-10,S2,P10,6
2025-01-10,S3,P1,66
2025-01-10,S3,P2,46
2025-01-10,S3,P3,31
2025-01-10,S3,P4,15
2025-01-10,S3,P5,76
2025-01-10,S3,P6,27
2025-01-10,S3,P7,12
2025-01-10,S3,P8,12
2025-01-10,S3,P9,64
2025-01-10,S3,P10,49
2025-01-10,S4,P1,44
2025-01-10,S4,P2,62
2025-01-10,S4,P3,43
2025-01-10,S4,P4,88
2025-01-10,S4,P5,33
2025-01-10,S4,P6,52
2025-01-10,S4,P7,59
2025-01-10,S4,P8,48
2025-01-10,S4,P9,62
2025-01-10,S4,P10,49
2025-01-10,S5,P1,60
2025-01-10,S5,P2,7
2025-01-10,S5,P3,22
2025-01-10,S5,P4,24
2025-01-10,S5,P5,9
2025-01-10,S5,P6,19
2025-01-10,S5,P7,12
2025-01-10,S5,P8,23
2025-01-10,S5,P9,52
2025-01-10,S5,P10,30
2025-01-11,S1,P1,60
2025-01-11,S1,P2,7
2025-01-11,S1,P3,29
2025-01-11,S1,P4,28
2025-01-11,S1,P5,73
2025-01-11,S1,P6,71
2025-01-11,S1,P7,83
2025-01-11,S1,P8,16
2025-01-11,S1,P9,38
2025-01-11,S1,P10,10
2025-01-11,S2,P1,28
2025-01-11,S2,P2,45
2025-01-11,S2,P3,9
2025-01-11,S2,P4,23
2025-01-11,S2,P5,69
2025-01-11,S2,P6,58
2025-01-11,S2,P7,28
2025-01-11,S2,P8,53
2025-01-11,S2,P9,65
2025-01-11,S2,P10,6
2025-01-11,S3,P1,69
2025-01-11,S3,P2,65
2025-01-11,S3,P3,35
2025-01-11,S3,P4,18
2025-01-11,S3,P5,100
2025-01-11,S3,P6,38
2025-01-11,S3,P7,15
2025-01-11,S3,P8,13
2025-01-11,S3,P9,79
2025-01-11,S3,P10,68
2025-01-11,S4,P1,69
2025-01-11,S4,P2,68
2025-01-11,S4,P3,55
2025-01-11,S4,P4,89
2025-01-11,S4,P5,46
2025-01-11,S4,P6,51
2025-01-11,S4,P7,83
2025-01-11,S4,P8,57
2025-01-11,S4,P9,78
2025-01-11,S4,P10,55
2025-01-11,S5,P1,75
2025-01-11,S5,P2,10
2025-01-11,S5,P3,29
2025-01-11,S5,P4,32
2025-01-11,S5,P5,12
2025-01-11,S5,P6,24
2025-01-11,S5,P7,12
2025-01-11,S5,P8,30
2025-01-11,S5,P9,66
2025-01-11,S5,P10,37
2025-01-12,S1,P1,65
2025-01-12,S1,P2,10
2025-01-12,S1,P3,31
2025-01-12,S1,P4,27
2025-01-12,S1,P5,73
2025-01-12,S1,P6,69
2025-01-12,S1,P7,74
2025-01-12,S1,P8,12
2025-01-12,S1,P9,40
2025-01-12,S1,P10,9
2025-01-12,S2,P1,23
2025-01-12,S2,P2,50
2025-01-12,S2,P3,9
2025-01-12,S2,P4,21
2025-01-12,S2,P5,56
2025-01-12,S2,P6,47
2025-01-12,S2,P7,30
2025-01-12,S2,P8,58
2025-01-12,S2,P9,73
2025-01-12,S2,P10,5
2025-01-12,S3,P1,81
2025-01-12,S3,P2,64
2025-01-12,S3,P3,31
2025-01-12,S3,P4,23
2025-01-12,S3,P5,100
2025-01-12,S3,P6,35
2025-01-12,S3,P7,12
2025-01-12,S3,P8,18
2025-01-12,S3,P9,94
2025-01-12,S3,P10,70
2025-01-12,S4,P1,85
2025-01-12,S4,P2,72
2025-01-12,S4,P3,52
2025-01-12,S4,P4,93
2025-01-12,S4,P5,47
2025-01-12,S4,P6,55
2025-01-12,S4,P7,72
2025-01-12,S4,P8,62
2025-01-12,S4,P9,78
2025-01-12,S4,P10,68
2025-01-12,S5,P1,61
2025-01-12,S5,P2,9
2025-01-12,S5,P3,26
2025-01-12,S5,P4,28
2025-01-12,S5,P5,10
2025-01-12,S5,P6,25
2025-01-12,S5,P7,13
2025-01-12,S5,P8,32
2025-01-12,S5,P9,72
2025-01-12,S5,P10,41
2025-01-13,S1,P1,35
2025-01-13,S1,P2,5
2025-01-13,S1,P3,20
2025-01-13,S1,P4,16
2025-01-13,S1,P5,39
2025-01-13,S1,P6,39
2025-01-13,S1,P7,57
2025-01-13,S1,P8,9
2025-01-13,S1,P9,28
2025-01-13,S1,P10,5
2025-01-13,S2,P1,15
2025-01-13,S2,P2,30
2025-01-13,S2,P3,5
2025-01-13,S2,P4,13
2025-01-13,S2,P5,46
2025-01-13,S2,P6,32
2025-01-13,S2,P7,15
2025-01-13,S2,P8,32
2025-01-13,S2,P9,45
2025-01-13,S2,P10,3
2025-01-13,S3,P1,51
2025-01-13,S3,P2,42
2025-01-13,S3,P3,20
2025-01-13,S3,P4,13
2025-01-13,S3,P5,54
2025-01-13,S3,P6,20
2025-01-13,S3,P7,7
2025-01-13,S3,P8,8
2025-01-13,S3,P9,53
2025-01-13,S3,P10,36
2025-01-13,S4,P1,41
2025-01-13,S4,P2,42
2025-01-13,S4,P3,33
2025-01-13,S4,P4,58
2025-01-13,S4,P5,22
2025-01-13,S4,P6,31
2025-01-13,S4,P7,48
2025-01-13,S4,P8,39
2025-01-13,S4,P9,58
2025-01-13,S4,P10,35
2025-01-13,S5,P1,36
2025-01-13,S5,P2,6
2025-01-13,S5,P3,16
2025-01-13,S5,P4,18
2025-01-13,S5,P5,7
2025-01-13,S5,P6,15
2025-01-13,S5,P7,9
2025-01-13,S5,P8,20
2025-01-13,S5,P9,36
2025-01-13,S5,P10,22
2025-01-14,S1,P1,39
2025-01-14,S1,P2,5
2025-01-14,S1,P3,20
2025-01-14,S1,P4,15
2025-01-14,S1,P5,47
2025-01-14,S1,P6,38
2025-01-14,S1,P7,45
2025-01-14,S1,P8,9
2025-01-14,S1,P9,28
2025-01-14,S1,P10,6
2025-01-14,S2,P1,16
2025-01-14,S2,P2,32
2025-01-14,S2,P3,5
2025-01-14,S2,P4,11
2025-01-14,S2,P5,36
2025-01-14,S2,P6,33
2025-01-14,S2,P7,14
2025-01-14,S2,P8,36
2025-01-14,S2,P9,53
2025-01-14,S2,P10,4
2025-01-14,S3,P1,42
2025-01-14,S3,P2,47
2025-01-14,S3,P3,21
2025-01-14,S3,P4,12
2025-01-14,S3,P5,42
2025-01-14,S3,P6,18
2025-01-14,S3,P7,9
2025-01-14,S3,P8,9
2025-01-14,S3,P9,55
2025-01-14,S3,P10,44
2025-01-14,S4,P1,46
2025-01-14,S4,P2,42
2025-01-14,S4,P3,32
2025-01-14,S4,P4,56
2025-01-14,S4,P5,26
2025-01-14,S4,P6,31
2025-01-14,S4,P7,55
2025-01-14,S4,P8,29
2025-01-14,S4,P9,52
2025-01-14,S4,P10,39
2025-01-14,S5,P1,42
2025-01-14,S5,P2,6
2025-01-14,S5,P3,14
2025-01-14,S5,P4,22
2025-01-14,S5,P5,9
2025-01-14,S5,P6,15
2025-01-14,S5,P7,7
2025-01-14,S5,P8,17
2025-01-14,S5,P9,35
2025-01-14,S5,P10,18
2025-01-15,S1,P1,41
2025-01-15,S1,P2,5
2025-01-15,S1,P3,20
2025-01-15,S1,P4,16
2025-01-15,S1,P5,51
2025-01-15,S1,P6,43
2025-01-15,S1,P7,67
2025-01-15,S1,P8,8
2025-01-15,S1,P9,28
2025-01-15,S1,P10,5
2025-01-15,S2,P1,16
2025-01-15,S2,P2,35
2025-01-15,S2,P3,6
2025-01-15,S2,P4,17
2025-01-15,S2,P5,44
2025-01-15,S2,P6,32
2025-01-15,S2,P7,12
2025-01-15,S2,P8,29
2025-01-15,S2,P9,60
2025-01-15,S2,P10,4
2025-01-15,S3,P1,55
2025-01-15,S3,P2,41
2025-01-15,S3,P3,21
2025-01-15,S3,P4,13
2025-01-15,S3,P5,63
2025-01-15,S3,P6,25
2025-01-15,S3,P7,9
2025-01-15,S3,P8,10
2025-01-15,S3,P9,52
2025-01-15,S3,P10,45
2025-01-15,S4,P1,51
2025-01-15,S4,P2,49
2025-01-15,S4,P3,29
2025-01-15,S4,P4,69
2025-01-15,S4,P5,29
2025-01-15,S4,P6,32
2025-01-15,S4,P7,57
2025-01-15,S4,P8,35
2025-01-15,S4,P9,54
2025-01-15,S4,P10,35
2025-01-15,S5,P1,37
2025-01-15,S5,P2,6
2025-01-15,S5,P3,16
2025-01-15,S5,P4,22
2025-01-15,S5,P5,7
2025-01-15,S5,P6,16
2025-01-15,S5,P7,9
2025-01-15,S5,P8,21
2025-01-15,S5,P9,41
2025-01-15,S5,P10,26
2025-01-16,S1,P1,40
2025-01-16,S1,P2,6
2025-01-16,S1,P3,22
2025-01-16,S1,P4,17
2025-01-16,S1,P5,46
2025-01-16,S1,P6,45
2025-01-16,S1,P7,60
2025-01-16,S1,P8,9
2025-01-16,S1,P9,26
2025-01-16,S1,P10,5
2025-01-16,S2,P1,15
2025-01-16,S2,P2,44
2025-01-16,S2,P3,6
2025-01-16,S2,P4,13
2025-01-16,S2,P5,41
2025-01-16,S2,P6,32
2025-01-16,S2,P7,21
2025-01-16,S2,P8,42
2025-01-16,S2,P9,50
2025-01-16,S2,P10,5
2025-01-16,S3,P1,57
2025-01-16,S3,P2,42
2025-01-16,S3,P3,22
2025-01-16,S3,P4,12
2025-01-16,S3,P5,59
2025-01-16,S3,P6,24
2025-01-16,S3,P7,9
2025-01-16,S3,P8,10
2025-01-16,S3,P9,56
2025-01-16,S3,P10,40
2025-01-16,S4,P1,57
2025-01-16,S4,P2,39
2025-01-16,S4,P3,36
2025-01-16,S4,P4,55
2025-01-16,S4,P5,28
2025-01-16,S4,P6,40
2025-01-16,S4,P7,50
2025-01-16,S4,P8,32
2025-01-16,S4,P9,67
2025-01-16,S4,P10,44
2025-01-16,S5,P1,52
2025-01-16,S5,P2,6
2025-01-16,S5,P3,19
2025-01-16,S5,P4,22
2025-01-16,S5,P5,9
2025-01-16,S5,P6,20
2025-01-16,S5,P7,12
2025-01-16,S5,P8,21
2025-01-16,S5,P9,44
2025-01-16,S5,P10,30
2025-01-17,S1,P1,52
2025-01-17,S1,P2,7
2025-01-17,S1,P3,25
2025-01-17,S1,P4,25
2025-01-17,S1,P5,66
2025-01-17,S1,P6,40
2025-01-17,S1,P7,83
2025-01-17,S1,P8,11
2025-01-17,S1,P9,31
2025-01-17,S1,P10,8
2025-01-17,S2,P1,22
2025-01-17,S2,P2,42
2025-01-17,S2,P3,7
2025-01-17,S2,P4,22
2025-01-17,S2,P5,56
2025-01-17,S2,P6,41
2025-01-17,S2,P7,17
2025-01-17,S2,P8,43
2025-01-17,S2,P9,61
2025-01-17,S2,P10,5
2025-01-17,S3,P1,71
2025-01-17,S3,P2,49
2025-01-17,S3,P3,29
2025-01-17,S3,P4,19
2025-01-17,S3,P5,68
2025-01-17,S3,P6,31
2025-01-17,S3,P7,11
2025-01-17,S3,P8,14
2025-01-17,S3,P9,69
2025-01-17,S3,P10,43
2025-01-17,S4,P1,56
2025-01-17,S4,P2,53
2025-01-17,S4,P3,38
2025-01-17,S4,P4,83
2025-01-17,S4,P5,28
2025-01-17,S4,P6,47
2025-01-17,S4,P7,67
2025-01-17,S4,P8,57
2025-01-17,S4,P9,78
2025-01-17,S4,P10,53
2025-01-17,S5,P1,52
2025-01-17,S5,P2,8
2025-01-17,S5,P3,19
2025-01-17,S5,P4,31
2025-01-17,S5,P5,11
2025-01-17,S5,P6,25
2025-01-17,S5,P7,13
2025-01-17,S5,P8,24
2025-01-17,S5,P9,47
2025-01-17,S5,P10,31
2025-01-18,S1,P1,60
2025-01-18,S1,P2,8
2025-01-18,S1,P3,34
2025-01-18,S1,P4,29
2025-01-18,S1,P5,84
2025-01-18,S1,P6,55
2025-01-18,S1,P7,75
2025-01-18,S1,P8,13
2025-01-18,S1,P9,53
2025-01-18,S1,P10,11
2025-01-18,S2,P1,24
2025-01-18,S2,P2,51
2025-01-18,S2,P3,8
2025-01-18,S2,P4,28
2025-01-18,S2,P5,68
2025-01-18,S2,P6,63
2025-01-18,S2,P7,26
2025-01-18,S2,P8,54
2025-01-18,S2,P9,71
2025-01-18,S2,P10,6
2025-01-18,S3,P1,84
2025-01-18,S3,P2,75
2025-01-18,S3,P3,44
2025-01-18,S3,P4,21
2025-01-18,S3,P5,91
2025-01-18,S3,P6,33
2025-01-18,S3,P7,14
2025-01-18,S3,P8,16
2025-01-18,S3,P9,63
2025-01-18,S3,P10,53
2025-01-18,S4,P1,67
2025-01-18,S4,P2,85
2025-01-18,S4,P3,58
2025-01-18,S4,P4,88
2025-01-18,S4,P5,41
2025-01-18,S4,P6,62
2025-01-18,S4,P7,76
2025-01-18,S4,P8,63
2025-01-18,S4,P9,81
2025-01-18,S4,P10,59
2025-01-18,S5,P1,70
2025-01-18,S5,P2,11
2025-01-18,S5,P3,25
2025-01-18,S5,P4,29
2025-01-18,S5,P5,13
2025-01-18,S5,P6,26
2025-01-18,S5,P7,15
2025-01-18,S5,P8,34
2025-01-18,S5,P9,59
2025-01-18,S5,P10,37
2025-01-19,S1,P1,107
2025-01-19,S1,P2,13
2025-01-19,S1,P3,48
2025-01-19,S1,P4,39
2025-01-19,S1,P5,102
2025-01-19,S1,P6,106
2025-01-19,S1,P7,157
2025-01-19,S1,P8,27
2025-01-19,S1,P9,69
2025-01-19,S1,P10,15
2025-01-19,S2,P1,44
2025-01-19,S2,P2,88
2025-01-19,S2,P3,12
2025-01-19,S2,P4,42
2025-01-19,S2,P5,112
2025-01-19,S2,P6,76
2025-01-19,S2,P7,44
2025-01-19,S2,P8,101
2025-01-19,S2,P9,117
2025-01-19,S2,P10,10
2025-01-19,S3,P1,145
2025-01-19,S3,P2,120
2025-01-19,S3,P3,72
2025-01-19,S3,P4,29
2025-01-19,S3,P5,143
2025-01-19,S3,P6,55
2025-01-19,S3,P7,21
2025-01-19,S3,P8,22
2025-01-19,S3,P9,134
2025-01-19,S3,P10,84
2025-01-19,S4,P1,119
2025-01-19,S4,P2,110
2025-01-19,S4,P3,98
2025-01-19,S4,P4,151
2025-01-19,S4,P5,69
2025-01-19,S4,P6,88
2025-01-19,S4,P7,119
2025-01-19,S4,P8,98
2025-01-19,S4,P9,148
2025-01-19,S4,P10,105
2025-01-19,S5,P1,127
2025-01-19,S5,P2,20
2025-01-19,S5,P3,52
2025-01-19,S5,P4,52
2025-01-19,S5,P5,21
2025-01-19,S5,P6,45
2025-01-19,S5,P7,25
2025-01-19,S5,P8,48
2025-01-19,S5,P9,87
2025-01-19,S5,P10,66
2025-01-20,S1,P1,37
2025-01-20,S1,P2,5
2025-01-20,S1,P3,16
2025-01-20,S1,P4,18
2025-01-20,S1,P5,38
2025-01-20,S1,P6,49
2025-01-20,S1,P7,49
2025-01-20,S1,P8,9
2025-01-20,S1,P9,27
2025-01-20,S1,P10,5
2025-01-20,S2,P1,15
2025-01-20,S2,P2,34
2025-01-20,S2,P3,5
2025-01-20,S2,P4,16
2025-01-20,S2,P5,40
2025-01-20,S2,P6,32
2025-01-20,S2,P7,16
2025-01-20,S2,P8,39
2025-01-20,S2,P9,52
2025-01-20,S2,P10,5
2025-01-20,S3,P1,45
2025-01-20,S3,P2,38
2025-01-20,S3,P3,25
2025-01-20,S3,P4,11
2025-01-20,S3,P5,58
2025-01-20,S3,P6,20
2025-01-20,S3,P7,9
2025-01-20,S3,P8,9
2025-01-20,S3,P9,53
2025-01-20,S3,P10,39
2025-01-20,S4,P1,46
2025-01-20,S4,P2,41
2025-01-20,S4,P3,37
2025-01-20,S4,P4,49
2025-01-20,S4,P5,24
2025-01-20,S4,P6,34
2025-01-20,S4,P7,51
2025-01-20,S4,P8,43
2025-01-20,S4,P9,55
2025-01-20,S4,P10,39
2025-01-20,S5,P1,40
2025-01-20,S5,P2,6
2025-01-20,S5,P3,14
2025-01-20,S5,P4,21
2025-01-20,S5,P5,7
2025-01-20,S5,P6,18
2025-01-20,S5,P7,9
2025-01-20,S5,P8,22
2025-01-20,S5,P9,37
2025-01-20,S5,P10,24
2025-01-21,S1,P1,33
2025-01-21,S1,P2,5
2025-01-21,S1,P3,19
2025-01-21,S1,P4,17
2025-01-21,S1,P5,35
2025-01-21,S1,P6,42
2025-01-21,S1,P7,60
2025-01-21,S1,P8,10
2025-01-21,S1,P9,24
2025-01-21,S1,P10,6
2025-01-21,S2,P1,13
2025-01-21,S2,P2,28
2025-01-21,S2,P3,6
2025-01-21,S2,P4,13
2025-01-21,S2,P5,39
2025-01-21,S2,P6,32
2025-01-21,S2,P7,19
2025-01-21,S2,P8,36
2025-01-21,S2,P9,56
2025-01-21,S2,P10,4
2025-01-21,S3,P1,43
2025-01-21,S3,P2,50
2025-01-21,S3,P3,22
2025-01-21,S3,P4,13
2025-01-21,S3,P5,58
2025-01-21,S3,P6,26
2025-01-21,S3,P7,7
2025-01-21,S3,P8,10
2025-01-21,S3,P9,41
2025-01-21,S3,P10,33
2025-01-21,S4,P1,40
2025-01-21,S4,P2,44
2025-01-21,S4,P3,32
2025-01-21,S4,P4,59
2025-01-21,S4,P5,19
2025-01-21,S4,P6,31
2025-01-21,S4,P7,51
2025-01-21,S4,P8,40
2025-01-21,S4,P9,43
2025-01-21,S4,P10,34
2025-01-21,S5,P1,45
2025-01-21,S5,P2,7
2025-01-21,S5,P3,11
2025-01-21,S5,P4,20
2025-01-21,S5,P5,7
2025-01-21,S5,P6,13
2025-01-21,S5,P7,10
2025-01-21,S5,P8,18
2025-01-21,S5,P9,40
2025-01-21,S5,P10,25
2025-01-22,S1,P1,41
2025-01-22,S1,P2,5
2025-01-22,S1,P3,18
2025-01-22,S1,P4,18
2025-01-22,S1,P5,46
2025-01-22,S1,P6,43
2025-01-22,S1,P7,51
2025-01-22,S1,P8,7
2025-01-22,S1,P9,31
2025-01-22,S1,P10,5
2025-01-22,S2,P1,18
2025-01-22,S2,P2,39
2025-01-22,S2,P3,7
2025-01-22,S2,P4,15
2025-01-22,S2,P5,33
2025-01-22,S2,P6,32
2025-01-22,S2,P7,20
2025-01-22,S2,P8,37
2025-01-22,S2,P9,53
2025-01-22,S2,P10,4
2025-01-22,S3,P1,48
2025-01-22,S3,P2,48
2025-01-22,S3,P3,28
2025-01-22,S3,P4,16
2025-01-22,S3,P5,61
2025-01-22,S3,P6,20
2025-01-22,S3,P7,10
2025-01-22,S3,P8,9
2025-01-22,S3,P9,49
2025-01-22,S3,P10,29
2025-01-22,S4,P1,56
2025-01-22,S4,P2,49
2025-01-22,S4,P3,35
2025-01-22,S4,P4,59
2025-01-22,S4,P5,28
2025-01-22,S4,P6,33
2025-01-22,S4,P7,56
2025-01-22,S4,P8,46
2025-01-22,S4,P9,55
2025-01-22,S4,P10,40
2025-01-22,S5,P1,34
2025-01-22,S5,P2,6
2025-01-22,S5,P3,13
2025-01-22,S5,P4,21
2025-01-22,S5,P5,9
2025-01-22,S5,P6,18
2025-01-22,S5,P7,9
2025-01-22,S5,P8,22
2025-01-22,S5,P9,39
2025-01-22,S5,P10,25
2025-01-23,S1,P1,43
2025-01-23,S1,P2,5
2025-01-23,S1,P3,20
2025-01-23,S1,P4,18
2025-01-23,S1,P5,46
2025-01-23,S1,P6,44
2025-01-23,S1,P7,66
2025-01-23,S1,P8,9
2025-01-23,S1,P9,30
2025-01-23,S1,P10,6
2025-01-23,S2,P1,15
2025-01-23,S2,P2,40
2025-01-23,S2,P3,6
2025-01-23,S2,P4,16
2025-01-23,S2,P5,40
2025-01-23,S2,P6,32
2025-01-23,S2,P7,16
2025-01-23,S2,P8,46
2025-01-23,S2,P9,59
2025-01-23,S2,P10,4
2025-01-23,S3,P1,49
2025-01-23,S3,P2,49
2025-01-23,S3,P3,28
2025-01-23,S3,P4,13
2025-01-23,S3,P5,55
2025-01-23,S3,P6,24
2025-01-23,S3,P7,9
2025-01-23,S3,P8,12
2025-01-23,S3,P9,57
2025-01-23,S3,P10,40
2025-01-23,S4,P1,51
2025-01-23,S4,P2,45
2025-01-23,S4,P3,35
2025-01-23,S4,P4,63
2025-01-23,S4,P5,29
2025-01-23,S4,P6,31
2025-01-23,S4,P7,56
2025-01-23,S4,P8,43
2025-01-23,S4,P9,54
2025-01-23,S4,P10,41
2025-01-23,S5,P1,49
2025-01-23,S5,P2,6
2025-01-23,S5,P3,18
2025-01-23,S5,P4,21
2025-01-23,S5,P5,10
2025-01-23,S5,P6,18
2025-01-23,S5,P7,11
2025-01-23,S5,P8,19
2025-01-23,S5,P9,46
2025-01-23,S5,P10,29
2025-01-24,S1,P1,56
2025-01-24,S1,P2,6
2025-01-24,S1,P3,28
2025-01-24,S1,P4,19
2025-01-24,S1,P5,61
2025-01-24,S1,P6,56
2025-01-24,S1,P7,69
2025-01-24,S1,P8,11
2025-01-24,S1,P9,36
2025-01-24,S1,P10,7
2025-01-24,S2,P1,25
2025-01-24,S2,P2,48
2025-01-24,S2,P3,8
2025-01-24,S2,P4,20
2025-01-24,S2,P5,53
2025-01-24,S2,P6,46
2025-01-24,S2,P7,23
2025-01-24,S2,P8,50
2025-01-24,S2,P9,57
2025-01-24,S2,P10,5
2025-01-24,S3,P1,70
2025-01-24,S3,P2,72
2025-01-24,S3,P3,28
2025-01-24,S3,P4,16
2025-01-24,S3,P5,73
2025-01-24,S3,P6,34
2025-01-24,S3,P7,12
2025-01-24,S3,P8,12
2025-01-24,S3,P9,67
2025-01-24,S3,P10,50
2025-01-24,S4,P1,66
2025-01-24,S4,P2,62
2025-01-24,S4,P3,48
2025-01-24,S4,P4,84
2025-01-24,S4,P5,38
2025-01-24,S4,P6,44
2025-01-24,S4,P7,65
2025-01-24,S4,P8,48
2025-01-24,S4,P9,71
2025-01-24,S4,P10,51
2025-01-24,S5,P1,60
2025-01-24,S5,P2,8
2025-01-24,S5,P3,20
2025-01-24,S5,P4,24
2025-01-24,S5,P5,10
2025-01-24,S5,P6,20
2025-01-24,S5,P7,12
2025-01-24,S5,P8,28
2025-01-24,S5,P9,55
2025-01-24,S5,P10,27
2025-01-25,S1,P1,54
2025-01-25,S1,P2,8
2025-01-25,S1,P3,33
2025-01-25,S1,P4,26
2025-01-25,S1,P5,72
2025-01-25,S1,P6,64
2025-01-25,S1,P7,93
2025-01-25,S1,P8,14
2025-01-25,S1,P9,43
2025-01-25,S1,P10,7
2025-01-25,S2,P1,26
2025-01-25,S2,P2,49
2025-01-25,S2,P3,8
2025-01-25,S2,P4,20
2025-01-25,S2,P5,75
2025-01-25,S2,P6,56
2025-01-25,S2,P7,29
2025-01-25,S2,P8,63
2025-01-25,S2,P9,85
2025-01-25,S2,P10,6
2025-01-25,S3,P1,73
2025-01-25,S3,P2,59
2025-01-25,S3,P3,39
2025-01-25,S3,P4,21
2025-01-25,S3,P5,97
2025-01-25,S3,P6,33
2025-01-25,S3,P7,14
2025-01-25,S3,P8,13
2025-01-25,S3,P9,68
2025-01-25,S3,P10,60
2025-01-25,S4,P1,67
2025-01-25,S4,P2,96
2025-01-25,S4,P3,57
2025-01-25,S4,P4,105
2025-01-25,S4,P5,44
2025-01-25,S4,P6,57
2025-01-25,S4,P7,72
2025-01-25,S4,P8,63
2025-01-25,S4,P9,98
2025-01-25,S4,P10,53
2025-01-25,S5,P1,77
2025-01-25,S5,P2,10
2025-01-25,S5,P3,29
2025-01-25,S5,P4,30
2025-01-25,S5,P5,15
2025-01-25,S5,P6,30
2025-01-25,S5,P7,15
2025-01-25,S5,P8,31
2025-01-25,S5,P9,66
2025-01-25,S5,P10,41
2025-01-26,S1,P1,75
2025-01-26,S1,P2,8
2025-01-26,S1,P3,31
2025-01-26,S1,P4,27
2025-01-26,S1,P5,78
2025-01-26,S1,P6,59
2025-01-26,S1,P7,95
2025-01-26,S1,P8,16
2025-01-26,S1,P9,46
2025-01-26,S1,P10,9
2025-01-26,S2,P1,25
2025-01-26,S2,P2,55
2025-01-26,S2,P3,9
2025-01-26,S2,P4,25
2025-01-26,S2,P5,62
2025-01-26,S2,P6,60
2025-01-26,S2,P7,30
2025-01-26,S2,P8,59
2025-01-26,S2,P9,83
2025-01-26,S2,P10,8
2025-01-26,S3,P1,80
2025-01-26,S3,P2,64
2025-01-26,S3,P3,40
2025-01-26,S3,P4,20
2025-01-26,S3,P5,99
2025-01-26,S3,P6,37
2025-01-26,S3,P7,15
2025-01-26,S3,P8,15
2025-01-26,S3,P9,81
2025-01-26,S3,P10,69
2025-01-26,S4,P1,80
2025-01-26,S4,P2,79
2025-01-26,S4,P3,66
2025-01-26,S4,P4,91
2025-01-26,S4,P5,41
2025-01-26,S4,P6,58
2025-01-26,S4,P7,82
2025-01-26,S4,P8,67
2025-01-26,S4,P9,77
2025-01-26,S4,P10,53
2025-01-26,S5,P1,68
2025-01-26,S5,P2,11
2025-01-26,S5,P3,29
2025-01-26,S5,P4,35
2025-01-26,S5,P5,13
2025-01-26,S5,P6,23
2025-01-26,S5,P7,17
2025-01-26,S5,P8,30
2025-01-26,S5,P9,68
2025-01-26,S5,P10,40
2025-01-27,S1,P1,36
2025-01-27,S1,P2,5
2025-01-27,S1,P3,20
2025-01-27,S1,P4,18
2025-01-27,S1,P5,46
2025-01-27,S1,P6,51
2025-01-27,S1,P7,50
2025-01-27,S1,P8,10
2025-01-27,S1,P9,32
2025-01-27,S1,P10,5
2025-01-27,S2,P1,14
2025-01-27,S2,P2,31
2025-01-27,S2,P3,5
2025-01-27,S2,P4,16
2025-01-27,S2,P5,43
2025-01-27,S2,P6,37
2025-01-27,S2,P7,13
2025-01-27,S2,P8,30
2025-01-27,S2,P9,50
2025-01-27,S2,P10,5
2025-01-27,S3,P1,50
2025-01-27,S3,P2,51
2025-01-27,S3,P3,20
2025-01-27,S3,P4,13
2025-01-27,S3,P5,65
2025-01-27,S3,P6,23
2025-01-27,S3,P7,10
2025-01-27,S3,P8,10
2025-01-27,S3,P9,50
2025-01-27,S3,P10,37
2025-01-27,S4,P1,43
2025-01-27,S4,P2,45
2025-01-27,S4,P3,41
2025-01-27,S4,P4,49
2025-01-27,S4,P5,25
2025-01-27,S4,P6,39
2025-01-27,S4,P7,52
2025-01-27,S4,P8,32
2025-01-27,S4,P9,52
2025-01-27,S4,P10,38
2025-01-27,S5,P1,45
2025-01-27,S5,P2,6
2025-01-27,S5,P3,17
2025-01-27,S5,P4,23
2025-01-27,S5,P5,8
2025-01-27,S5,P6,20
2025-01-27,S5,P7,9
2025-01-27,S5,P8,20
2025-01-27,S5,P9,39
2025-01-27,S5,P10,27
2025-01-28,S1,P1,44
2025-01-28,S1,P2,5
2025-01-28,S1,P3,15
2025-01-28,S1,P4,15
2025-01-28,S1,P5,37
2025-01-28,S1,P6,33
2025-01-28,S1,P7,50
2025-01-28,S1,P8,8
2025-01-28,S1,P9,26
2025-01-28,S1,P10,4
2025-01-28,S2,P1,17
2025-01-28,S2,P2,37
2025-01-28,S2,P3,5
2025-01-28,S2,P4,17
2025-01-28,S2,P5,33
2025-01-28,S2,P6,36
2025-01-28,S2,P7,17
2025-01-28,S2,P8,36
2025-01-28,S2,P9,49
2025-01-28,S2,P10,4
2025-01-28,S3,P1,43
2025-01-28,S3,P2,36
2025-01-28,S3,P3,24
2025-01-28,S3,P4,13
2025-01-28,S3,P5,59
2025-01-28,S3,P6,21
2025-01-28,S3,P7,8
2025-01-28,S3,P8,8
2025-01-28,S3,P9,43
2025-01-28,S3,P10,33
2025-01-28,S4,P1,51
2025-01-28,S4,P2,46
2025-01-28,S4,P3,32
2025-01-28,S4,P4,66
2025-01-28,S4,P5,23
